StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q36,Q37,Q30,Q22,Q23,Q24,Q3,Q4,Q16_1,Q16_2,Q1_1,Q1_2,Q5,Q6,Q7_1,Q7_2,Q7_3,Q8,Q9,Q21,Q27,Q30.1,Q31,Q32,Q31_1,Q31_2,Q32_1,Q32_2,Q14,Q15,Q26,Terminate,llm,participantId,assignmentId,projectId,start_time,end_time,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate
6/7/2024 2:03,6/7/2024 2:10,IP Address,75.108.153.217,100,411,TRUE,6/7/2024 2:10,R_1Gm0ojBLQX2MItA,,,,,38.323,-81.664,anonymous,EN,0.899999976,Joe Biden,,"Ever since I was a kid, The Emporer's New Groove has been a favorite of mine. I used to watch it, and the sequel, when I was sick. I still do this sometimes, it's an important process to recovery when I'm ill.",Very closely,A few times a week,Lead the conversation more than listen,Strong Democrat,,100,0,8,0,A lot,More concerned than excited,AI hurts more than it helps,AI helps more than it hurts,AI hurts more than it helps,A lot,"Yes, I have done this","While Biden isn't t my #1 choice ever, and I'd much rather a younger, more socialist Dem to vote for, he's the better option. Look at Trump. 34 guilty convictions for just a couple things he's done, he rigs elections and jumps into bed with Putin without a second thought. Also.. Project 2025, look it up.","I don't understand economics very well and I'm not so good with numbers, but there's nothing in my opinion more important than actually keeping the economy going. The rich do not need less taxes, and the common man does not need more taxes that will likely just go to the military or police. We are starving, and the stakeholders act as if they're in poverty if their income doesn't turn into an infinity symbol.",Everyone deserves to be able to go to the doctor. Everyone. We also deserve to have our lives taken care of and saved medically without becoming homeless in the process. How heartless can someone be if they think its okay to let people internally rot just because they don't have the 20k to pay for surgery?,"America was called the ""melting pot"" for a reason. Everyone here except native americans are immigrants. Why should we turn away those in need or those seeking a better life just because of the amount of melanin in their skin?","I don't know much about this stuff, but considering people were scared Trump would start dropping nukes on other countries and aren't concerned on if Biden will do so, that kind of says a lot, don't you think? It makes more sense to build alliances than it does to create only enemies.",100,0,9,0,Strong Democrat,,,F,none,321FAAAFD49F4A308F5C15335DF53712,c689de3b-6a26-4316-8d91-043d463f4887,04fb86e7-3d21-4dbd-95e9-0f5bcbba79ed,1.71775E+12,1.71775E+12,,,,
6/7/2024 1:58,6/7/2024 2:10,IP Address,97.81.198.112,100,718,TRUE,6/7/2024 2:10,R_7P5JUEYk94hcJ5f,,,,,34.7518,-82.2556,anonymous,EN,0.899999976,Joe Biden,,I like the movie Children of Men. The world building and dystopian themes are impeccably developed. It is also a movie that stands the test of time.,Very closely,Nearly every day,Lead the conversation more than listen,Strong Democrat,,100,0,4,0,A lot,Equally concerned and excited,AI hurts more than it helps,Not sure,Not sure,A lot,"Yes, I have done this","Joe Biden has seen better days, and is reprehensible in his blank checks to Israel. However, Donald Trump is a catastrophic threat to democracy and the American experiment. I do not believe that the U.S. will even make it out of another term of Trump in its current form. It is a very tough situation because I can empathize with people too hopeless to vote.","Donald Trump channels a populist appeal but is just as pro-corporate and trickle down as any other right wing politician. Joe Biden has advocated for some promising policies compared to other past presidents, even Obama. I'd classify him as center left on a global scale.","Donald Trump would work to dismantle the ACA and prevent women from having their reproductive rights. Joe Biden would maintain the status quo, where healthcare is largely broken. ","Donald Trump constantly talks about the ""border crisis"" and without a doubt would deport asylum seekers and increase the brutality of ICE. He has pledged mass deportations. Biden would, again, continue the current status quo where there is a crisis.","Both presidents would enable Israel to continue its brutality. Joe Biden would at least allow Ukraine to continue in its fight and keep Russia at bay. Looking back at Trump's first term, he did not hesitate to drop bombs and would likely bring the US into more blunders.",100,0,4,0,Strong Democrat,,,F,none,B0AB5FCE66DD464DADDF35067B4C1744,0519093b-a97f-472e-a098-542c52f221cc,04fb86e7-3d21-4dbd-95e9-0f5bcbba79ed,1.71775E+12,1.71775E+12,,,,
6/7/2024 2:00,6/7/2024 2:11,IP Address,146.168.207.253,100,684,TRUE,6/7/2024 2:11,R_5M0fEbTeU0VwkzD,,,,,39.8864,-79.7249,anonymous,EN,0.899999976,Joe Biden,,"My favorite movie would be the dark knight batman trilogy. The movies are action packed, serious, done well, and fun. They turned something silly like a superhero into an interesting character with depth and a good backstory.",Very closely,Nearly every day,Lead the conversation more than listen,Strong Democrat,,100,0,7,0,A lot,Equally concerned and excited,Not sure,AI helps more than it hurts,Not sure,A lot,"Yes, I have done this","Though he falls short in a lot of ways, he is still better for the country than Trump. Biden is neutral about a lot, when Trump is/was simply a threat to the American people","Biden is more about helping the common man/poor families, whereas trump simply cares about himself and those like him. Not the less fortunate ","Biden wanted to extend healthcare to Americans and helpless people. Trump wants to take it away, and harm a lot of people by doing so","I do not know a lot about Bidens immigration policy, but I know that trump wanted to build a wall and harm immigrant families just to be cruel ",I do not remember exactly what their individual policies were at the moment ,100,0,7,0,Strong Democrat,,,F,none,B9346C02A46A4E9FA1768EFEDFAED487,70e75b7d-5c3e-4b81-9cbf-b118ae4e939c,04fb86e7-3d21-4dbd-95e9-0f5bcbba79ed,1.71775E+12,1.71775E+12,,,,
6/7/2024 1:57,6/7/2024 2:13,IP Address,76.132.61.179,100,955,TRUE,6/7/2024 2:13,R_717IIUwHDtMmHOs,,,,,37.3209,-121.9126,anonymous,EN,1,Joe Biden,,"I love Goodfellas because to me it is the hallmark of cinema. It has amazing direction, an even better script, and fantastic actors to bring the story to life.",Very closely,Nearly every day,Lead the conversation more than listen,Something else,Democrat,100,0,9,0,A lot,More excited than concerned,AI helps more than it hurts,AI hurts more than it helps,Not sure,A lot,"Yes, I have done this","Joe Biden has a great plan for the environmental protections are world needs. he's not a felon and this goes a long way. He's a decent man with great values and many proposals that most Americans support from housing, income inequality, jobs, having seen the best economy this country has ever had by every measure.",Joe Biden wants to actually tax the ultra-wealthy. Donald Trump wants to hand this group even more money than he did during his last term as POTUS.,"Biden has proposed an expansion of the ACH - a bill that he helped write to begin with. This would expand healthcare to even more people. Trump thinks that bleach can be injected to cure a virus, and does everything he can to go against science in the medical field.","Biden wants to create a pathway to citizenship while strengthening border policy to limit illegal immigration. Trump thinks that deporting anyone who came here from somewhere else, usually if those countries are brown or black should be deported.","Joe Biden wants to help our allies while strengthening democracy abroad and working with other countries to help our world in tandem be safer by expanding cooperation. Trump thinks that helping people like Vladimir Putin and North Korea, who both have leaders he praises, which is in direct conflict with our national stance and intelligence community, is something that helps the United States, which it does not.",100,0,10,0,Independent,Democrat,,F,none,B98C5880B2F24E41839CAABAD7DDA18E,d100729d-5b06-48b5-be71-347febff575c,04fb86e7-3d21-4dbd-95e9-0f5bcbba79ed,1.71775E+12,1.71775E+12,,,,
6/7/2024 1:56,6/7/2024 2:16,IP Address,76.218.101.123,100,1215,TRUE,6/7/2024 2:17,R_7r0PVFFMNexbsmi,,,,,37.7833,-122.1864,anonymous,EN,1,Joe Biden,,"I have a number of favorite movies so it's hard to pick just one! My favorites are generally romance so I'd have to save Brown Sugar with Taye Diggs and Sanaa Lathan is a current favorite. I enjoyed the fact that they were friends first, and they had kind of a bumpy, funny path to being together.",Not too closely,A few times a month,Lead the conversation more than listen,Somewhat Democrat,,100,0,8,0,A moderate amount,More concerned than excited,Not sure,AI hurts more than it helps,AI hurts more than it helps,A little,"No, I have not done this","Donald Trump is a racist, a felon and a liar. He's indicated that he wants to reduce people's freedoms and that he will be a ""dictator"" on day one of his Presidency. I don't feel that he has the best interests of the country in mind, he just wants to preserve the status quo of the past which is not good for anyone not rich, not white and not male.","I'm not thrilled with Biden's policies on the economy  - he keeps talking about how strong the ecoomy is when inflation is high and salaries and benefits are not even close to keeping up for the average citizen. However, Trump's economic ""policies"" are designed to make things even worse in my opinon. ",Trump plans to remove all progress on healthcare and dismantle Medicare whick is just horrible. HIs plans will make healthcare even more expensive and reduce it's availbility to anyone who is not rich. Biden at least seems to be making some small strides to reign in the ridiculous medical costs that exist in this country though I think those strides are small indeed. We need a universal health plan that disconnects medical coverage from employment and serves all citizens well regardless of income.,"Trumps immigratio policies are draconian and racist. Biden's are somewhat better though not alot. The whole discussions about the ""problem"" at the border are ridiclous IMO and should not be at the top of anyone's list of issues when we have so many other pressing issues that need attention.",It seems pretty clear that Trump is allied with Putin and very lacksadasical about protecting national security. I don't think he has a clue about what needs to be done to make sure this country has appropriate alliances with other countries that are doing the right things for their own citizens - which is what I'm concerned about. Biden seems a bit more informed but he supports the out ot touch policies this country has always had.  ,100,0,8,0,Somewhat Democrat,,,F,none,C7ABC18AD3D747149175BD113BC3E6B2,125cd358-6934-454d-8785-56993e15c9ad,04fb86e7-3d21-4dbd-95e9-0f5bcbba79ed,1.71775E+12,1.71775E+12,,,,
6/7/2024 2:06,6/7/2024 2:17,IP Address,38.178.76.168,100,649,TRUE,6/7/2024 2:17,R_1nf7w4SWWBUvLJc,,,,,31.2127,-82.3503,anonymous,EN,0.899999976,Joe Biden,,I like The Color Purple as it is a classic in my family. The film reminds me of growing up and watching television with my siblings. The story of the film is forever true in my heart and is something that always takes me back to my youth when I see it.,Somewhat closely,Nearly every day,Listen to the conversation more than lead,Strong Democrat,,62,38,10,0,A lot,More excited than concerned,AI helps more than it hurts,AI helps more than it hurts,Not sure,A lot,"Yes, I have done this","I think Trump is racist. Joe Biden cares about people and unite the country. Trump encourages violence and hate. Joe Biden speaks to the heart of the people and leads like a president. Trump wants everything for himself and the presidency is mostly about how it can benefit him and his family; he doesn't care about black, brown, or poor whites.",I know there was an infrastructure bill passed by Biden that helped child poverty decrease. The infrastructure bill also increased jobs and put money in people's hands. Trump's economic policies mostly focused on helping the wealthy get richer.,"I believe there are a lot of issues with Biden passing many policies now. I know however that Biden is for universal healthcare and Trump is not. I know that Biden wants to lower the cost of insulin, not sure about Trump's contribution to healthcare.",Both presidents wanted to secure the border though Biden implemented more humane efforts. Trump put kids in cages and promised Mexico would build a wall that was never built that he later said America would pay for.,"Both presidents cared about national security. Trump however undermines governmental agencies and sides with foreign leaders like Putin. Biden supports, trusts, and stands in solidarity with the USA in their best efforts to keep national security safe.",100,0,10,0,Strong Democrat,,,F,none,1D71A5F423D14CCDAC4CFD7D6589BDBE,bb91d8d2-1f67-4529-97f3-ea481b2a9ddb,04fb86e7-3d21-4dbd-95e9-0f5bcbba79ed,1.71775E+12,1.71775E+12,,,,
6/7/2024 1:52,6/7/2024 2:19,IP Address,97.86.236.145,100,1619,TRUE,6/7/2024 2:19,R_1HvvUqvcsaBYUGk,,,,,44.0484,-92.4948,anonymous,EN,0.899999976,Joe Biden,,"My favorite movie is ""It Follows"" for a few reasons. I find the story to be unique and it brought on a unique take on horror that I've never seen before. ",Somewhat closely,A few times a month,Listen to the conversation more than lead,Somewhat Democrat,,100,0,3,0,A lot,More excited than concerned,AI hurts more than it helps,AI helps more than it hurts,Not sure,A lot,"Yes, I have done this","While Joe Biden isn't a great president by any means (to me), I have no respect for Donald Trump for the way he talks about women and immigrants. Trump is a proven criminal, and I could not in good conscious elect him as president","I believe they take different stances on our economy. Obviously Trump is more conservative with it, so he will focus more on America first. This means that he will more likely focus on military, our border, and veteran benefits while spending less for welfare and International aid. Biden, however, would focus more on education, healthcare, and international aid. Both sides have good points, but I think education and healthcare are more important for the American people. ","I believe that Trump wants more focus in healthcare being privatized. This means that they can charge what they'd like and other hospitals would compete with each other. This is all well and good and forces competition. Biden ideally would like healthcare available to all people, so he wants a more socialized healthcare system. ","Trump is more against immigration, especially the illegal kind. The problem with that is that it makes it harder for legal immigrants to work their way to being an American citizen. Trump heavily focused on the border wall. Biden is more open to immigration. While he still has border agents, I don't think he's spending nearly as much money as Trump was. ","Trump seemed to focus on American interests only. This does well for national security to a degree, but I don't think Trump was too fond of foreign policies. Especially the Paris Climate Accord. Biden is more open to foreign policies, but perhaps not as much into national security as Trump was. I'm not exactly too informed on these, so I can't give much of an opinion on this one. ",100,0,3,0,Somewhat Democrat,,"I was not sure if I could google anything about foreign policies or their stances on economics. I didn't just to keep it as unbiased as I could in this study, but it was difficult for me to recall a lot of their stances. ",F,none,72E5ECFD90DE49E19E166A6D4EEE2C27,d8305ccf-0243-4c56-8b41-755a5133b942,04fb86e7-3d21-4dbd-95e9-0f5bcbba79ed,1.71775E+12,1.71775E+12,,,,
6/7/2024 1:46,6/7/2024 2:22,IP Address,73.229.43.208,100,2188,TRUE,6/7/2024 2:22,R_3NEuS8BQ4JsB92Q,,,,,40.3851,-104.6759,anonymous,EN,0.899999976,Vote for neither,No lean at all (perfectly balanced),E.T. is my favorite movie. The reason why E.T. is my favorite is because of how it explicitly shows that love has no bounds whether it is an animal or a person. I feel a strong emotional connection every time I watch it. ,Very closely,Nearly every day,Listen to the conversation more than lead,Strong Democrat,,80,20,8,2,A lot,More concerned than excited,AI hurts more than it helps,AI helps more than it hurts,Not sure,A lot,"Yes, I have done this","The reason why I lean towards Biden than Trump is because Biden shows more emotional intelligence by not degrading or acting disrespectfully towards somebody publicly like Trump does. Biden provided $68 billion in military assistance to Ukraine, preventing Russia from conquering the country and strengthening NATO. Biden also has signed executive orders to protect access to reproductive health care, including abortion and contraception, and safeguard patient privacy. ","The economy was generally good under Trump, except for the Covid-induced recession; under Biden, high inflation has been the biggest economic story. The problem for Biden is that the memory of peak inflation is still fresh, and not everyone has experienced wage growth equally.","Trump has said repeatedly that he wants to get rid of the Affordable Care Act and scrapping federal funding to Planned Parenthood, undoing the Biden administration rule that shields medical records. Biden's focus is on expanding access and affordability of healthcare for Americans, building on the foundations of the Affordable Care Act (ACA). ",Biden's new executive order will restrict the number of asylum seekers allowed to cross the border. Trunp has promised mass raids and deportation if he wins the election. ,"Trumps policies support lower taxes, gun rights, government conservative, free market capitalism, free trade, deregulation of corporations, and restrictions on labor unions. Biden's policies are making more in America rebuilding our infrastructure. ",80,20,7,3,Strong Democrat,,Na,F,none,FD0B695C5A5A46688628BA759F3E3CD6,26a10891-d990-445f-b21d-07073c225044,04fb86e7-3d21-4dbd-95e9-0f5bcbba79ed,1.71775E+12,1.71775E+12,,,,
6/7/2024 1:57,6/7/2024 2:25,IP Address,174.85.62.157,100,1678,TRUE,6/7/2024 2:25,R_7xAbr9my5EGSoSU,,,,,33.8681,-118.1831,anonymous,EN,0.899999976,Joe Biden,,"My favorite movie is Marie Antoinette but the Sofia Coppola version. I always throw it on when I'm in the mood. I love the soundtrack also! it's so good. I love the outfits, the aesthetic of the lifestyle she had mixed in with a more ""today's"" vibe as well. Maybe I need to pick a better movie for when I'm feeling lazy and depressed but this one has been my favorite for a long time. ",Somewhat closely,A few times a week,Listen to the conversation more than lead,Somewhat Democrat,,90,10,8,2,A lot,More excited than concerned,AI helps more than it hurts,AI helps more than it hurts,Not sure,A lot,"Yes, I have done this","I think Joe Biden is a less controversial candidate. I think a lot of people do worry and comment about his age and health because of his age. He did have a lot of support from those who voted for President Obama and therefore I think was technically the safest choice going into 2021, especially during such a momentous time in our history with Covid and the height of racial and police tension. I feel that Joe Biden has handled Covid and racial tensions quite well in comparison to when Trump was in office. A lot of people were worried when Trump was in office day to day and I think a lot of that stress was relieved, even during the first week of Biden's term. His addressing of student loans has been huge in the young adult community as well and those who still have had loans. I think Biden is progressive and helps us move forward and I hope that he will be able to continue his legacy in the upcoming election.","i think that recently I've seen ads from Biden that seem to be addressing the Middle and Working class. I think from what I've seen on Facebook and online are some of my republican friends posting things about Trump but I know that they are very well off and wealthy and only really discuss immigration issues. I know that Biden has made strides to also address clean energy and healthcare which are some of the biggest issues currently, especially for those in middle and working class, since they seem to be impacted the most by inflation and health costs.","I don't know much about Trumps healthcare views or policies. But I know that Biden has been aiming to lower the cost of prescription drugs and helping to address cost of insurance costs, and protect consumers from shady practices. I think this might be aimed towards middle / working class as well. He seems to be really aiming and targeting his messaging towards those groups.","I know that recently Biden has been under review for his latest actions on trying to help secure border with his asylum policies which seem to be something the Dem party hasn't been very partial of, as maybe it seems a bit hypocritical to his messaging previously. The new plans help prevent migrants from being able to obtain asylum and makes the process harder. I think this is similar to what Trumps policies were plus all of his more known views such as the wall and increasing border patrol.","To be honest I don't know a whole lot about these topics. I do know that recently with the issues with Russia and Ukraine, Biden has been in favor of helping Ukraine and sending support (I've heard on the radio and seen headlines on Youtube). I saw that we've sent billions in aide to Ukraine. In regards to the Israel-Palestinian conflict, I think some Dem's haven't been too thrilled with the way Biden was handling the situation as our Leader. He seems to be very incahoots(lol) with Israel and defensive towards them. I think trump has supported russia in the past and has a more lax view what I've seen and doesn't want to get too involved in their (russia's) actions towards Palestinians. I wish I followed this more in depth but this is what I've heard from my Spotify morning drive :(",90,10,8,2,Somewhat Democrat,,"Thanks for the study. It made me think about stuff I kind of forgot about and haven't really thought about, especially as we're approaching a crazy election season. Good luck :)",F,none,988262B0386A449A9E6E1A650126FBEB,e5a7a673-7414-4f82-95d2-6f13535a1e69,04fb86e7-3d21-4dbd-95e9-0f5bcbba79ed,1.71775E+12,1.71775E+12,,,,
6/7/2024 2:14,6/7/2024 2:25,IP Address,74.90.166.95,100,658,TRUE,6/7/2024 2:25,R_5dZlXGwzB2rloNm,,,,,40.6764,-73.8753,anonymous,EN,0.899999976,Vote for neither,No lean at all (perfectly balanced),I love the movie Inception. I love the music and the theatrics of the entire movie. The visuals is to behold and it is lovely.,Very closely,A few times a month,Lead the conversation more than listen,Independent,Democrat,50,50,3,2,A moderate amount,Equally concerned and excited,AI hurts more than it helps,AI helps more than it hurts,Not sure,A moderate amount,"Yes, I have done this",I think they are equally as bad. Biden is too old and is doing horrible with everything. So is Trump. They both have the same stances with a lot of things and I just don't think either are fit to run. ,Biden's economic policies are catered more towards taxing the rich and Trump's policies is not taxing the rich. Biden's policies are not working in terms of economics and it is hurting the economy rather than helping. Trump might be able to turn the situation around. ,Biden's healthcare policy is keeping obamacare. It isn't perfect but it is better than what we use to have. Trump's policy is to get rid of it and just have the private healthcare system provide everything. ,Biden and Trump's policies on immigrations are very similar now. Biden just enacted Trump's old policies. Trying to reinstate the border and limit the immigrants from coming in. ,They both are the same as well. They both support forever wars and providing more money to the military industrial complex. ,50,50,3,2,Independent,Democrat,none,F,none,470B1E0E71A3465181D73DDA83E66D55,1d8d3aed-fe93-4978-9727-653aea5707ef,04fb86e7-3d21-4dbd-95e9-0f5bcbba79ed,1.71775E+12,1.71775E+12,,,,
6/7/2024 2:07,6/7/2024 2:30,IP Address,66.186.105.78,100,1353,TRUE,6/7/2024 2:30,R_6jSXyH6CXglGgnp,,,,,38.3171,-88.9137,anonymous,EN,,Joe Biden,,"My favorite movie is Promising Young Woman. This movie deals with difficult subject matter, but it does so in a way that, for me, feels nuanced, thoughtful, and meaningful. I appreciate the style in which it is filmed, and I appreciate the twists and turns that the story takes along the way from the beginning to the end.",Somewhat closely,A few times a week,Listen to the conversation more than lead,Strong Democrat,,100,0,2,0,A little,More concerned than excited,AI hurts more than it helps,Not sure,AI hurts more than it helps,A little,"No, I have not done this","Frankly, I do not particularly like either candidate. As a leftist, I really wish that the democratic candidate was more left-leaning than Joe Biden, whom I consider to be very moderate in his beliefs. That being said, for me, there is no other option in this election than to select the candidate on the democratic ticket. Selecting a republican in this pivotal election year - and especially selecting Trump - would represent a major threat to our democracy, our freedoms, and the safety of a multitude of minority groups. So, I see no alternative but to vote for Biden.","I will be the first to admit that I am not as educated on either candidate's economic policies as I could and should be. But, to the best of my understanding, Joe Biden takes a moderate approach to economics - with some exceptions, such as favoring student loan debt forgiveness. In contrast, Trump takes a very conservative approach to economics, wishing at best to stick to the status quo and at worst to rewrite policies in ways that disproportionately harm impoverished citizens and line the pockets of the rich.","Healthcare incorporates a number of different policy decisions. Generally, I believe that Joe Biden leans towards maintaining certain protected categories of patient experiences, and tries to ensure that as many people have access to safe, affordable healthcare within this country as possible. Trump has campaigned on reducing protections for transgender patients, as well as on restricting abortion access. ","To my understanding, both Biden and Trump have relatively firm stances regarding immigration policies such as border control, as both have maintained relatively high numbers in statistics limiting the rights of undocumented immigrants. However, at least from an outward, public-facing perspective, Trump has consistently used harsher and more aggressive rhetoric towards immigrant communities - comparing undocumented immigrants to ""animals"" and campaigning heavily during his 2016 run on the concept of building a border wall, for example.","Admittedly, I would say that I know more about Biden's foreign policies and national security policies, as he is the current seated President. I would assume that Trump, overall, takes a more conservative stance than Biden on such matters. I find myself particularly dissatisfied with Biden's response to the ongoing Israel-Palestine conflict, as it seems clear to me that Biden's policy (as is true for American policy in a broad historical context) has favored the actions of Israel, even as clear signs of genocidal intentions on Israel's part have been broadcasted globally.",100,0,2,0,Strong Democrat,,"I do not have any additional comments at this time. Good luck with your research, and be well! :)",F,none,426E9AC01D7A4FB887B2ED5C18B8EE15,959d0663-e51c-413c-a735-1503a0bf9411,04fb86e7-3d21-4dbd-95e9-0f5bcbba79ed,1.71775E+12,1.71775E+12,,,,
